역명_clean,lat,lng
오이도 수인분당선,37.362929236026645,126.73892305019992
청명 수인분당선,37.2595395723925,127.078969000537
이매 수인분당선,37.396209063853476,127.12828790116325
보라매 신림선,37.5003072682843,126.920436608423
대방 신림선,37.5128137623052,126.925415962213
당곡 신림선,37.490223280126,126.927560844494
관악산 신림선,37.4690860478461,126.94509952208
서울대벤처타운 신림선,37.4720023242775,126.933959958388
서울지방병무청 신림선,37.5060553927614,126.922713971785
서원 신림선,37.4782386357719,126.93310993651
보라매병원 신림선,37.4929643194464,126.923549547206
보라매공원 신림선,37.4954456720422,126.918140532784
신림 신림선,37.4848815538296,126.929629471493
샛강 신림선,37.5171662943088,126.929463427672
신사 신분당선,37.5160820085929,127.019551734927
성복 신분당선,37.3135324511783,127.08038367116
광교중앙 신분당선,37.2883843017536,127.051726324729
상현 신분당선,37.2978289663421,127.069363534097
양재 신분당선,37.4834655780476,127.035154074503
광교 신분당선,37.3021119263654,127.044268853097
양재시민의숲 신분당선,37.4701332061395,127.038471341381
청계산입구 신분당선,37.4483547387397,127.054720327179
판교 신분당선,37.39477752734142,127.11119782955879
정자 신분당선,37.3673267196137,127.108519062566
미금 신분당선,37.35007178997763,127.10879895547586
동천 신분당선,37.3378429142383,127.102870440698
수지구청 신분당선,37.322492584304,127.094658560596
강남 신분당선,37.4967771303817,127.028185245594
신논현 신분당선,37.5036164990854,127.024926154562
논현 신분당선,37.5104125196351,127.021678898276
초당 용인경전철,37.26080647373655,127.15946923688787
기흥 용인경전철,37.27545287699772,127.11704645705142
강남대 용인경전철,37.27017072715994,127.12606689205987
지석 용인경전철,37.269737317702365,127.13663256032949
어정 용인경전철,37.27495131826632,127.14374986977646
동백 용인경전철,37.269101384338924,127.15269056435368
삼가 용인경전철,37.24205993395667,127.16817999042203
시청용인대 용인경전철,37.23944203003437,127.17888509175044
명지대 용인경전철,37.23807628801618,127.19029130857074
김량장 용인경전철,37.23732377067836,127.19861087939051
용인중앙시장 용인경전철,37.23791130233472,127.20905151782907
고진 용인경전철,37.244638336050315,127.21418360142515
보평 용인경전철,37.26721221736258,127.21363872279483
둔전 용인경전철,37.26721221736258,127.21363872279483
전대에버랜드 용인경전철,37.28541326931372,127.21950896826833
북한산보국문 우이신설선,37.6121367531121,127.008263392003
성신여대입구 우이신설선,37.5923825668685,127.016549589616
가오리 우이신설선,37.6415440572233,127.01676896839822
북한산우이 우이신설선,37.66288704047998,127.01275713087601
솔밭공원 우이신설선,37.66288704047998,127.01275713087601
정릉 우이신설선,37.602614606648,127.013539545056
화계 우이신설선,37.6340873974011,127.017510491529
삼양 우이신설선,37.6269190539283,127.018156780705
삼양사거리 우이신설선,37.6213181360851,127.020488845069
솔샘 우이신설선,37.620259575206596,127.01355180603669
419민주묘지 우이신설선,37.6495307746374,127.01369763482
보문 우이신설선,37.5850444246949,127.019550510271
신설동 우이신설선,37.576550995373644,127.02320708440578
흥선 의정부경전철,37.74328307869396,127.03717589317614
의정부중앙 의정부경전철,37.7436803165603,127.049649812523
의정부시청 의정부경전철,37.739234834508,127.034848091039
동오 의정부경전철,37.745269911047,127.056985043204
새말 의정부경전철,37.7488486906286,127.063759511679
경기도청북부청사 의정부경전철,37.7507650408734,127.071617829299
효자 의정부경전철,37.7539905661041,127.077226606947
곤제 의정부경전철,37.7505371570413,127.083822421136
어룡 의정부경전철,37.7426941378158,127.085206837732
송산 의정부경전철,37.7372760423191,127.08721549161
탑석 의정부경전철,37.7334871006703,127.088908165858
발곡 의정부경전철,37.7271478742052,127.052969199269
회룡 의정부경전철,37.7249952537983,127.047069262756
범골 의정부경전철,37.7287878498671,127.043668564435
경전철의정부 의정부경전철,37.7372643130628,127.04330596631
완정 인천,37.5928390497566,126.673033100577
모래내시장 인천,37.4558628174958,126.719621557604
석천사거리 인천,37.4567884972007,126.710422456642
인천시청 인천,37.4576690774014,126.692353074376
검단오류 인천,37.5949434686845,126.627907494962
주안 인천,37.4651552217129,126.679015725246
석바위시장 인천,37.4576690774014,126.692353074376
시민공원 인천,37.4583852139167,126.681074618963
주안국가산단 인천,37.47391267095278,126.68122005538342
가재울 인천,37.4841504406643,126.683769149033
인천가좌 인천,37.4898360731372,126.675242029489
서부여성회관 인천,37.5003434953542,126.675870541598
석남 인천,37.5062431189861,126.676149271119
가정중앙시장 인천,37.5175263931377,126.676823324228
검단사거리 인천,37.6016612295398,126.65643839271
서구청 인천,37.5440446154284,126.676844673062
검바위 인천,37.5686781799536,126.67567426472
검암 인천,37.5686781799536,126.67567426472
만수 인천,37.4549755117309,126.731736248865
남동구청 인천,37.4481747324298,126.736565773149
아시아드경기장 인천,37.5513145630525,126.677107520162
마전 인천,37.5976340869751,126.667223457118
왕길 인천,37.595129055954,126.642477372147
독정 인천,37.58484825991949,126.67600264877679
운연 인천,37.4396425989597,126.759606687799
인천대공원 인천,37.4484766105613,126.752851963764
가정 인천,37.5248168619511,126.675357432309
계양 인천,37.571517804153075,126.73633456381877
인천시청 인천,37.45773583769292,126.70223575350143
인천터미널 인천,37.4419166733897,126.699694889876
문학경기장 인천,37.4346513434001,126.698449383593
선학 인천,37.4269470843403,126.69892316532737
신연수 인천,37.4181081550544,126.694019681969
부평시장 인천,37.4983641942962,126.722285373949
부평구청 인천,37.5084658276667,126.720583092527
임학 인천,37.5450120455649,126.738633379569
박촌 인천,37.5536612597496,126.74506746745
갈산 인천,37.5171177260985,126.721550773775
부평삼거리 인천,37.477834830017315,126.71029378166388
동막 인천,37.3979424375979,126.673448014592
원인재 인천,37.4123688782408,126.687889114089
테크노파크 인천,37.3822809834253,126.656299104753
아라 인천,37.5922015078228,126.71338036262
신검단중앙 인천,37.6026518827203,126.6984792052
검단호수공원 인천,37.6024064488687,126.688281437599
동춘 인천,37.404576119239,126.680851046438
간석오거리 인천,37.4670826685298,126.707918490817
동수 인천,37.4855071635951,126.718606270842
작전 인천,37.5302710952892,126.722560827351
센트럴파크 인천,37.3928455432657,126.634988814949
인천대입구 인천,37.3862063921103,126.639542234479
지식정보단지 인천,37.37750721892,126.645861381029
국제업무지구 인천,37.3996578386606,126.630542158102
송도달빛축제공원 인천,37.406920219431996,126.62601790846256
캠퍼스타운 인천,37.38844295632,126.662206121031
부평 인천,37.4903768319169,126.723454741807
경인교대입구 인천,37.538124360683,126.722631302651
계산 인천,37.5433079533771,126.7277312169
귤현 인천,37.5662988350728,126.742679119614
예술회관 인천,37.4485259845342,126.700916120922
